기타_용도_분리,Total Count
어구보수보관장,5
상수도시설,5
소화전펌프실,5
농어가융자주택,5
관리방재실,5
터널관리소,5
승하차대기소,5
경비시설,5
제2종근린생활시설및숙박시설,5
공조기실,5
투입구,5
전신,5
크럽하우스,5
의류매장,5
제재업공장,5
나뭇간,5
교회관리사,5
법원,5
연초,5
g동,5
지하주차장램프,5
토광,5
음악관,5
인공수정소,5
분리수거실,5
건조기실,5
자력,5
무선호출,5
다세대7세대,5
양사,5
선별,5
후문수위실,5
다세대주택및도시형생활주택,5
기자재실,5
설비,5
5블럭,5
무인택배함실,5
양봉창고,5
일부말소,5
storage,5
썬룸,5
재활용쓰레기집적소,5
비축창고,5
기타집회장,5
해태종묘배양장,5
부주,5
이동회관,5
산림휴양시설,5
사료저장냉동창고,5
문화재자료,5
도소매시장,5
주택용창고,5
리회관,5
정부양곡도정공장,5
아케이트,5
防毁ː,5
47세대,5
제유소,5
노유자시설및주택,5
제1종근린생활시설및도시형생활주택,5
세차기실,5
의료가스실,5
조종실,5
다가구주택및제1종근생,5
영업용주택,5
해우소,5
2차,5
생활체육관,5
물품제조,5
출하창고,5
제1정근린생활시설,5
낙타사,5
도로공사,5
마을다목적회관,5
삼선각,5
단독두택,5
콤푸렛샤실,5
용기저장실,5
처리실,5
소매점외,5
자동차운수사업법에의한차고,5
lpg판매소,5
근린생활및다가구용단독주택,5
115,5
엠,5
위패실,5
농축산물판매장,5
전기펌프실,5
주민집회소,5
32,5
농산물전시장,5
boiler,5
재간,5
농산물보관창고및,5
농림수산물,5
화약저장고,5
법당및요사체,5
건강검진센터,5
감시옥,5
제1종근생근린생활시설,5
pcs,5
폐기물저장고,5
소화설비실,5
우수저수조점검층,4
자동차교습소,4
쓰레기매립장,4
자라양식장,4
메추리시설,4
관리사및돈사,4
셔틀스테이션,4
스쿨버스존,4
아파트영구임대,4
도시형생활주택및근생,4
간이상수도기계실,4
혼합싸이로,4
어민대기소,4
미역건조공장,4
해태가공처리공장,4
주택및주택,4
다가구주택12,4
86세대,4
호우퍼,4
위험물취급저장소,4
노인주거복지시설,4
식물관련시시설,4
재조업소,4
발전기동,4
제조업소및소매점,4
조합사무실,4
일반업무시설및근린생활시설,4
실내다목적,4
로우밀,4
단무지절임,4
펌프실동,4
버섯재배시설,4
지정문화재,4
승무원숙사,4
기게실,4
드럼보관장,4
독주택,4
부대건물,4
단층행랑,4
방앗간및주택,4
다목적강당및급식소,4
농기계및,4
라커룸,4
제1종ㆍ2종근린생활시설,4
제품실,4
주상가,4
가스용기실,4
63,4
목제건구제조업,4
북,4
육추장,4
우수저장소,4
48,4
씨름연습장,4
가내공업센타,4
경로식당,4
농산물가공장,4
임원실,4
p실,4
홉바,4
축산물가공공장,4
사무공간,4
유독물보관장,4
유독물제조소,4
주산강습소,4
제2종생활시설,4
오피스텔외,4
콩나물공장,4
지하철차량기지,4
민가,4
주차관련시설,4
부속사무동,4
107동,4
식품위생,4
타워파킹,4
및위락시설,4
축사및사료창고,4
농업협동조합,4
대학본관,4
아스콘공장,4
도시형생활주택및업무시설,4
개량형주택,4
샤워장및화장실,4
ray실,4
복합커뮤니티,4
사료실,4
계분,4
일반공업,4
보이라실및창고,4
자가주유취급소,4
사과저온저장고,4
농어업생산시설,4
돈사외,4
옥내변전소,4
유개호,4
농어업주택,4
일반공장및부대시설,4
근린생활시설및단독주택4가구,4
마을제당,4
야외객장,4
가축분료처리시설,4
남면,4
돔하우스,4
고속도로ic영업소,4
버섯및식물재배사,4
50세대,4
91년,4
원아숙소,4
검조소,4
점포및당구장,4
청년회관,4
통신관련시설,4
7가구주택,4
농산창고,4
공장용,4
96년,4
마늘건조용,4
및화장실,4
버스쉘터,4
95농촌주택,4
문중회관,4
벨브실,4
농업용창고및농가주택,4
부속저온저장고,4
김공장,4
주유,4
미곡건조저장시설,4
삼층,4
건강지원센터,4
어린이방,4
cube,4
까스판매소,4
화장실등,4
계란선별장,4
산소실,4
특산품판매장,4
농사,4
골재저장실,4
29호,4
유통시설,4
매표실,4
개인스튜디오,4
64,4
실외체육시설의,4
페수처리시설,4
turbo,4
펌프실및,4
방적업,4
엽연초공동건조장,4
사정,4
제품제조업,4
상업용지,4
체험학습관,4
95농촌주택개량사업,4
태권도,4
일반제재소,4
농기계실,4
근린공공시설외1,4
사무실점포,4
2종근린생활시설단독주택,4
시외버스정류장,4
전사각,4
마차간,4
배송시설,4
조쇄실,4
교육연구및복지서설,4
물품제조업,4
육가공업소,4
교육연구시설및주택,4
단도구택,4
주택및건조장,4
95농가주택개량대상자,4
도료공장,4
양돈사,4
동물및식물관련시설및창고시설,4
벨트컨베이어,4
견직물제조업,4
다가구주택10,4
집단에너지,4
과일저온저장고,4
과수퇴비저장소,4
자원순화시설,4
재활용수거시설,4
골프학습장,4
소금공장,4
의장공장,4
재료보관창고,4
시멘트출하시설,4
공장사무소,4
일반공장및기숙사,4
차량호,4
접선실,4
누상각,4
이동통신기지국사,4
가방제조업,4
착유우사,4
농산물저온보관창고,4
육묘,4
관리용건물,4
제2종근린생활시설제조업소,4
번식우사,4
일반및휴게음식점,4
97농촌주택개량사업분,4
기타체육시설,4
hall,4
차고지부대시설,4
동식물관련시설축사,4
다세대6세대,4
금속가구제조,4
집배실,4
샘,4
점포및음식점,4
기타게임시설,4
기타제1종근생,4
위험물처리장,4
국사,4
우형기,4
기타용도,4
양송이재배장,4
챙,4
미곡종합처리시설,4
단층,4
소아과의원,4
사입실,4
process,4
chemical,4
채소절임식품제조업,4
차량수리점,4
수리공장,4
푸른도서관,4
퇴비발효장,4
체련단련장,4
기타지붕,4
47호,4
노유자시시설,4
상자,4
91세대,4
청소원,4
민박용주택,4
보안시설,4
제약공장,4
주민공용시설,4
62세대,4
장갑편조업,4
lab,4
철공장,4
오수정화조관리실,4
육아정보사랑방,4
주민커뮤니티,4
부동산사무소,4
사료보관실,4
경정비업소,4
무허가축사,4
어선수리소,4
사무실및수위실,4
성인용전자오락실,4
석탄,4
대학원,4
제2종근린생활시성,4
소방대사무실,4
흙벽돌제조시설,4
고전막사,4
주택및농기계보관창고,4
전기실2,4
창고용시설,4
쓰레기분리창고,4
무인택배시스템,4
개량융자분,4
집합주택,4
복숭아,4
두남관광농원,4
근린생활시설및다가구주택7가구,4
농업용교육원,4
간이승강장,4
자재집하장,4
경비망대,4
우량관측기기실,4
치잠실,4
병영문화쉼터,4
지역건강보험조합,4
사설,4
잡유창고,4
분구중심,4
대기공간,4
알파룸,4
지하주차장동,4
팬션,4
미화원대기실,4
업무시설및제1종근린생활시설,4
요사채1,4
욕실및,4
근린생활시설및주유소,4
운동기구보관창고,4
곰사육장,4
세탁건조실,4
주유소세차장,4
제1종근생외,4
건견장,4
지하연결계단,4
병동,4
dryer,4
전시온실,4
중기사무실,4
제2종근린린생활시설,4
교회식당,4
공장및자동차관련시설,4
개발사업,4
한문강습소,4
기혼자숙소,4
가스저장탱크,4
식물관련시설외,4
생활권,4
차체,4
소매점포,4
퇴비사및관리사,4
주차관리,4
대세대,4
한옥체험장,4
델류지밸브하우스,4
점포및예식장,4
주유소시설,4
우형사,4
출입코어,4
공기압축기동,4
창고및숙직실,4
용접장,4
위험물시설,4
대사관,4
다가구주택및제1종근,4
장교숙소,4
개수실,4
선교관,4
종중사당,4
경비실및화장실,4
문화재관리용건축물,4
주거행복지원센터,4
농촌개량,4
비가림창고,4
15동,4
dvd실,4
a단지,4
즉석판매제조업,4
새마을정미소,4
pe,4
구축물,4
학부모대기실,4
유류판매,4
단군전,4
농기구수리,4
도시락제조업,4
소각로공장,4
산림문화휴양관,4
고객쉼터,4
축전기제조업,4
참기름공장,4
농약판매장,4
제전,4
생할편익시설,4
부속상가,4
농어가용창고,4
당독주택,4
동물실험실,4
미술전시장,4
쓰레기분리수거소,4
단독주택제1종근린생활시설,4
공동주택및근린공공시설,4
단지형다세대도시형생활주택,4
재활용품창고1,4
공동주택부대시설,4
제2종근린시설및다가구주택,4
수질오염방지지설,4
주거점거실,4
자연학습원,4
과실저온저장고,4
19가구주택,4
제1종근린셍활시설,4
자동전화기기보전실,4
철물관련판매소,4
과실,4
양어장부대시설,4
지하경비실,4
농기자재보관창고,4
사회복지,4
배처플랜트,4
주택및광,4
단지형다세대주택15세대,4
재활용처리시설,4
자원순환관려시설,4
소화저수조,4
디가구주택,4
분리수거창고,4
왕겨보관창고,4
영선창고,4
분건조장,4
자수업,4
q,4
온가족카페,4
본부,4
교욱연구및복지시설,4
작업장및사무실,4
기계시설,4
계중기실,4
미디어실,4
소분업,4
양주장,4
다각구용,4
소법당,4
95주택개량사업,4
제조장및창고,4
가든,4
농수산물유통가공처리시설,4
주차장램프,4
침전지,4
위험물제조공장,4
직판,4
기타부대시설,4
단지형다세대16세대,4
제과,4
공해공장및,4
식당등,4
67,4
주차장휀룸,4
미술작업장,4
기계펌프실,4
작물재배온실,4
구내운동시설,4
종합시장,4
양식장관리사,4
근린생활실설,4
7다가구,4
근린생활및숙박시설,4
농사형창고,4
양,4
단독주택및보일러실,4
조사전,4
소장실,4
철물관련제조업,4
브럭,4
사워실,4
해사관계사무소,4
지하주차장p2,4
지하설비실,4
대안학교,4
묵공장,4
된장,4
2종근린활시설,4
협동주택및점포,4
돈사및돈분장,4
근생다가구주택,4
화훼,4
공원편의시설,4
여성전용공방,4
콤푸렛사실,4
잠실및관리사,4
담독주택,4
다용도실및변소,4
가정주택,4
단독주택9가구,4
주택14가구,4
평가건본가,4
단독주택외3,4
위험물처장,4
기타곡물가공품제조업소,4
다세대주택및소매점,4
새마을공동축사,4
화학창고,4
간이퇴비장,4
공학관,4
현장대기소,4
주차장차양,4
부속물,4
제조동,4
백작소,4
수소연료공급시설,4
주택16가구,4
주거환경,4
학생수련원,4
영업외,4
통,4
불교용품판매점,4
할머니방,4
스포츠시설,4
크링커싸이로,4
주차전용,4
적층,4
썬큰,4
멀티미디어센터,4
주민시설,4
향토유적,4
행복,4
퇴비처리시설,4
위한,4
근로자복지시설,4
쓰레기집적장,4
농산물가공작업장,4
어촌공동작업장,4
lng,4
동식물관려시설,4
전력조정실,4
교환기계실,4
2종근린생활시설및공동주택,4
적멸보궁,4
테니스장라커룸,4
s실,4
농기계세척장,4
45호,4
양궁훈련장,4
계량대,4
공소,4
고속도로통행료징수사무소,4
오수정화조계단실,4
폐기물처리시설및,4
질소,4
공동주태,4
제제2종근린생활시설,4
공용쉐어공간,4
트럭출하장,4
수전배수펌프장,4
사무실및소매점,4
기계정비실,4
차량소독기,4
유자가공시설,4
코인세탁소,4
제2제품부두,4
도장부스,4
근생및오피스텔,4
휘트니센터,4
115세대,4
목제품,4
적묵당,4
관리실등,4
예냉고,4
사원기숙사,4
페기물처분시설,4
9개소,4
다방및,4
절간,4
교회및단독주택,4
설비창고,4
주택외2건,4
단독구조,4
제2종근린생활시설및다중주택,4
전기차충전기차양,4
다구구용주택,4
가축사육시설,4
포도원두막,4
버섯재배사및관리사,4
동식물관련시시설,4
철도차량기지,4
묘지관리사,4
전통공예품제작실,4
목은선조영당,4
제조업소및창고,4
제1종근린생활시설점,4
집단주택,4
관광전망대,4
코오롱아파트,4
농산물선별보관창고,4
쉐어하우스,4
경신리,4
근린및다세대주택,4
청소련수련시설,4
다세대및근린생활시설,4
스마트셀,4
고압가스창고,4
대학생,4
대형작업장,4
통학차량,4
감시정,4
임야관리사,4
처리시설외,4
축사및부대시설,4
폐기물보관소2,4
양만장관리사,4
말사육장,4
식품관련시설,4
농기구써비스센타,4
자동집하시설,4
노숙인요양원,4
놀이터화장실,4
농산물관련시설,4
그늘집1,4
단주택,4
원자재보관창고,4
컴퓨터게임장,4
금속제품제조업,4
합숙사,4
원룸형29세대,4
지하현관,4
평스라브,4
가스판매취급소,4
모의전투게임관련시설,4
석탄취급설비타워,4
선큰,4
공동탕,4
대중처소,4
물품보관,4
기관차,4
206동,4
차,4
loading,4
농지전용,4
달리분류되지않는,4
축분건조시설,4
제2종근린행활시설,4
실험소,4
도자기제조,4
공중화장실및,4
영빈관,4
택시차고,4
건조로,4
역부속사,4
쓰레기분리수거시설,4
농수산물보관용,4
귀빈실,4
부속지하주차장,4
조립동,4
제2종근린생활시서설,4
원예용퇴비사,4
휴게음식점및사무소,4
침구및관련제품,4
통합기계실,4
제2종근린생활시설외4,4
한식당,4
제2종근린생활서설,4
모타하우스,4
교육연구시설및기숙사,4
방적공장,4
화채간,4
근린공공시설및주택,4
골재크러셔,4
헬스케어센터,4
재활품창고,4
급기타워,4
셔틀elev,4
용기충전장,4
도자기공장및관리사,4
해조류가공공장,4
던독주택,4
다용도실및창고,4
주택및홀,4
종합안내소,4
점포및상가,4
건설기계,4
사찰숙소,4
근생주차장,4
크링커,4
콘트롤룸,4
사슴농장,4
gk,4
과수저온창고,4
잎담배공동건조장및저장창고,4
창고시시설,4
목재제조장,4
제품보관장,4
철도운전보안시설,4
전자제품,4
기계실동,4
근생펌프실,4
50,4
부속농가창고,4
배보관창고,4
주동출입구,4
다가구15세대,4
포장동,4
요가장,4
미화휴게실,4
주차빌딩,4
고객안내실,4
사료저장시설,4
다목적관,4
대중음시점,4
우수재활용,4
부녀회실,4
관리사사무실,4
쓰레기수거시설,4
건축자재점,4
기타운수시설,4
보선사무소,4
수산물직매장,4
게이트,4
재활용폐기물창고,4
2종근생및위락시설,4
학생숙사,4
냉장냉동창고,4
망루초소,4
단독주택2세대,4
101,4
까스실,4
소방청사,4
폐기물처리동,4
세차장및,4
관리사무소외,4
청년공방,4
파쇄실,4
