기타_용도_분리,Total Count
창고및테라스,3
유해화학물질저장창고,3
제1종근생휴게음식점,3
해태가공장,3
벼놋,3
직판,3
equip,3
제실문,3
목욕실및창고,3
도시형연립원룸형주택,3
지육통로,3
이ㆍ미용원,3
환기탑및계단탑,3
메추리농장,3
별동변소,3
공연장및전시장,3
축양장및관리사,3
장비창고동,3
토목및기타시설,3
고압가스충전및저장소,3
원료하역장,3
과적검문소,3
터빈룸,3
부속광,3
완정실,3
제1송풍실,3
마을공동센터,3
실버복지관,3
자원화,3
계루사,3
다문화가족센터,3
기계실및축전지실,3
영월루,3
금속제,3
보수실,3
엿제조업,3
사무실복도,3
휴게소1,3
주차장통행로,3
창고69,3
예비군동대본부,3
517번지,3
후론터,3
체력증진센터,3
양곡소매,3
lp가스충전소,3
폐유리가공처리,3
채플실,3
주차장97,3
724,3
점포61,3
의원기숙사,3
1980신축,3
607호,3
시험측정실,3
미니도서관,3
선박출입신고소,3
계류대,3
주막집,3
조청,3
젖소사육장,3
타이탄5,3
농산물가공식품,3
중장비,3
승무원휴게소,3
지원순환시설,3
888,3
eps등,3
공공기여,3
778,3
유수풀기계실,3
옥탑연면적,3
1기계실,3
자동차매매센타,3
곡간채,3
생활폐기물보관실,3
농산물집하장및선별장,3
자동차부분정비소,3
농산물부속창고,3
서편,3
부동산중개업소27,3
가스직접소,3
점포7,3
국사전,3
전시및판매,3
근린샌활시설,3
s센타,3
다세대부속창고,3
양수시설,3
오케스트라실,3
tvr종합시설,3
층과면적에서제외,3
vip라운지,3
가족공원식당,3
e2동,3
의원부속실,3
농촌지소사무실,3
차량소독소,3
채소절임제조업,3
고가초소5,3
10월,3
추사,3
불교용품판매장,3
마을주민쉼터,3
기도원본당,3
주유쉘타,3
설비를위한면적,3
지하실37,3
803,3
농자재및농산물보관실,3
숲속교실,3
지하부속실,3
포스코개발,3
64대,3
다시마,3
1958년도,3
멧돼지사,3
부원료탱크실,3
사무실30,3
물량장,3
물탱크및계단탑,3
영업판매장,3
h2압축기실,3
농기계대리점,3
심리치료실,3
주유소숙직실,3
세차부스,3
축사착유실,3
제1종근린생활사설,3
사무소45,3
지재창고,3
씨름부훈련장,3
목각제품,3
숙소및주방,3
해사관련업무시설,3
골재배합실,3
장난감,3
연구소실험실,3
동실물관련시설,3
장년실,3
특수지원센터,3
비제조실,3
장애인보육시설,3
에너지저장창고,3
배드민턴연습장,3
계단실및엘레베이터실,3
마사지,3
가축용시설,3
생활문화관,3
귀금속소매점,3
근린생활및위락시설,3
공동연구실,3
병원부속시설,3
삼방전통시장,3
욕탕및점포,3
산업용펌프실험실,3
기혼별거자,3
기계장치실,3
기념건물,3
주택및어물소매점,3
실내체육관동,3
게이트볼비가림시설,3
해태저장창고,3
건식석고처리창고,3
자원화동,3
str,3
38타석,3
5에스공장,3
전산기계응용과,3
가리비선별작업장,3
현대화,3
펌프실5,3
중33,3
타워계단실,3
분해가스압축기기계실,3
남북회담장,3
유해화학물저장소,3
제2미술관,3
미결2사,3
지하3층주차장,3
스팀리포머실,3
경로당및관리사무실,3
노선화물업체사무실,3
글로벌헬스케어시설,3
청화소다공장,3
계사및우사,3
파고라정자,3
점포및주택및사설강습소,3
시장및,3
공장b,3
사무및회화용품제조업,3
기결2사,3
선어소매시장,3
옥외계단동,3
실내배드민턴,3
가죽가방제조업,3
랜탈랩실,3
도시형생활주택단지형다세대주택4세대,3
31년,3
원롬형,3
화학비료제조업,3
교육연구및복지사설,3
배합,3
고형제동,3
예식장및여관,3
18홀,3
계단홀및복도,3
주택및창고점포,3
경보국기기실,3
회의실및기숙사,3
신소재공장,3
표기공장,3
토이쉐어룸,3
미술연구소,3
기도실등,3
독신자연립주택,3
강당및급식실,3
주택및휴게실,3
식료품임가공업,3
물치및공장,3
이화장,3
주유소및석유판매소,3
다목적교실및도서관,3
2007년농어촌주택,3
홈베이스외,3
정기시장,3
rfa제품출하장,3
tt2g,3
심부치료실,3
분료처리장,3
양식동,3
주민공동시설기계실,3
열펌프실,3
관리사무소및변소,3
양궁부실,3
소사실,3
농막창고,3
농구부휴게실,3
제약창고,3
사제관수녀원,3
대피실및보일러실및,3
위험물처리소,3
농업용기계제조업,3
23329,3
근조부,3
다목적문화센타,3
스크린동,3
불전,3
포도선별장,3
보일러식,3
발효유,3
제1차산업생산품,3
ev및,3
교회부속주택,3
약초판매장,3
우사변소,3
1956년준공,3
연구실동,3
22일,3
에스컬레이터등,3
우형기창고,3
교육관련시설,3
목형보관창고,3
중수도처리시설,3
공용취사,3
제2제품부두,3
라이브러리,3
건조장및축사,3
공원매표소,3
차량실,3
과자,3
눈놀이집,3
분료,3
55평,3
중간정비창정비고,3
온장고,3
회의실및숙소,3
상공장,3
냉동저장실,3
제관창고,3
농산물하차장,3
계단물탱크실,3
b04호,3
농산물식품가공,3
소매점및수리점,3
장애인엘레베이터,3
지역특산,3
작물배배사,3
토착미생물,3
옥내저장소및,3
자원순활관련시설,3
농업창고시설,3
농산물작업창고,3
판매부스,3
중고자동차,3
청자제작실,3
501호와,3
8초과,3
pliot,3
층수에서제외,3
27증축,3
문중제사,3
염소인가공업,3
산양연구센터,3
기계공작소,3
전처리기계실,3
페수처리,3
1946년준공,3
원란보관창고,3
공해공장및사무실,3
40평,3
화학제품제조업,3
곡루,3
마을돌봄터,3
정육판매점,3
장비반입,3
재활용보관함,3
주방및통로,3
원료유압실,3
폐철처리장,3
70톤,3
교직원편의시설,3
bag투입실,3
짐실,3
좌측스텐드차양,3
5층과1세대,3
사료발효장,3
턴널,3
돈사관리사,3
3문,3
판매시설1,3
연립용,3
기타교실,3
유틸리티시설,3
소화전기계실,3
주차장95,3
에칭실,3
건조식톱밥발효상,3
00일,3
way,3
존치,3
고객지원팀,3
화장실58,3
920,3
학습교육시설,3
초증학교,3
사무국,3
일반음식점17,3
주민봉사활동실,3
관사및창고,3
소매점175,3
선택과정운영실,3
상가관리사무소,3
혼합병동,3
우편물보관함,3
연구장비실,3
캐라반,3
침실3,3
교실및관리동,3
기관사무실,3
가로,3
보일러실13,3
통합보건소,3
다가구주택다가구주택,3
계단실ev기계실,3
1967신축,3
진입공간,3
b부지,3
실과사무실,3
여과수조,3
폐기물재생처리시설,3
공조용ups실,3
차수리점,3
단위조합사무실,3
b2am11,3
주차장피로티부분,3
위락시설및영업소,3
병원장실,3
가공관련시설,3
물품적재,3
공구수리점,3
방재실포함,3
1가구중,3
부품센타,3
비상대피시설,3
고압가스및액화석유가스판매소,3
어업용시설,3
임신후기사,3
시험축사,3
축사사,3
933,3
관리제어실,3
도장반,3
공공동주택,3
중층부,3
창고겸축사,3
blowerl실,3
위생용식품용기,3
사무실및강습소,3
전기실상부,3
산업기계제조업,3
a형산막,3
저유장,3
연면적반영제외,3
신도방,3
bs,3
로컬푸드매장,3
gmp공장,3
타올제조공장,3
커피제조,3
선당,3
식당3,3
캐토피,3
재첩가공,3
일반학급,3
고객시설,3
노인방,3
원생수용소,3
수행실,3
상부다락42,3
사벽식당,3
사무소604,3
교직원합숙소,3
폐수처리관리사무실,3
목조초가,3
배기가스시험실,3
사회복지용사무소,3
수창창고,3
전시실동,3
단독연립,3
관사1,3
귀금속공장,3
회정제설비제어건물,3
온라인학교,3
공장영업소,3
직업형체험실,3
청사용,3
제1지구,3
법원등기소,3
1차침전지펌프실,3
복합수지공장2호,3
배합창고,3
공학2관,3
정미소공장,3
도축장및육가공공장,3
보안부품공장,3
차량용경사로,3
소화설비교육장,3
곡물세척실,3
냉기도장공장,3
숙박공용,3
부대목리시설,3
공정수처리장,3
보일러실및연탄고,3
스라그냉각장,3
바이오,3
알파곡분처리장,3
자동조정및제어장치제조,3
시험운전실,3
백화점및,3
숙방시설,3
레이다송신소,3
컴퓨터관련전자제품,3
해태제조업,3
감귤선과작업장,3
토양탈취상,3
sp,3
농가계분장,3
통합주차장,3
단지형연립4세대,3
근린생활시설운동시설,3
천체관측,3
정화처리장기계실,3
3호동교사,3
다가구2세대주택,3
처리장동,3
1972년신축,3
곡물도정및제조,3
보호감호소,3
시멘트슬레그사일로,3
보급형,3
금촌보조구분소,3
제제공장,3
원료혼합성구실,3
조립탑,3
공무원교육원,3
住宅,3
사출기공장,3
다중5실,3
전용67,3
기도터,3
근생및교육연구시설,3
전시실및점포,3
다산청렴연수원,3
엘리베이터및외부계단,3
사무실겸영업,3
동력조정실,3
교육관및점포,3
전통정자,3
감찰실,3
양호동,3
관리교육동,3
배수지시설,3
3층의상층,3
도시혈생활주택,3
대운동장본부석,3
다구가용단독주택,3
2종근린생활시설및자동차관련시설,3
1940신축,3
자활사업,3
지히대피소,3
해녀작업장,3
4층4세대,3
양궁경기장,3
공동체다목적실,3
농촌체험교육장,3
cis창고,3
사무시,3
장애인보호센터,3
펫,3
아파트공용면적,3
진료소및장제소,3
가공및저장창고,3
사료혼합시설,3
의료용기구,3
연구시설용,3
a타입,3
27반휴게실,3
케익저장실,3
60호,3
학생편의실,3
골판지제조공장,3
법정초과지하면적,3
촉사,3
일반공용,3
산림재해예방센터,3
지하수도,3
사업실,3
폐자재적치장,3
편의,3
식복사방,3
전기온수기실,3
중앙펌프실,3
화장품제조공장,3
다목적실및급식소,3
생슬러지펌프실,3
벤처프렌트,3
매점및휴게실,3
통운대기실,3
아연말저장소,3
다용도체육관,3
굼뱅이사육,3
주민공동체공간,3
창의가게,3
606호,3
금속조립제조업,3
공해방지실,3
집입소탕동,3
정비공장및세차장,3
체육편의시설,3
연도공장,3
송품실,3
효심정,3
가나다세대주택,3
지역특산품판매장,3
희경루,3
마늘건가장,3
구내급수동,3
쓰레기소각시설,3
인문계,3
종묘배양작업장,3
도배학원,3
커피체험장,3
된장숙성실,3
종균배양생산시설,3
문화및휴게시설,3
9x12,3
고객안내소,3
도시락및,3
고객대기소,3
시계부품제조업,3
발동발전기실,3
부속건축,3
도시형생활주택및오피스텔,3
탈취설비,3
숙영동,3
진입소탕동,3
봉제품제조,3
교실및강당,3
주택및근생시설,3
패킹룸,3
시동막,3
간이정비,3
연화고,3
단층화장실,3
농산물가공용,3
우수펌프,3
약품보관장,3
범프실,3
씽크대,3
nbr,3
해수취수장,3
후숙조,3
652,3
정보화교육실,3
영모당,3
8일,3
공화당,3
냉동기동,3
19일,3
현암도서관,3
원주실,3
학원33,3
주유원실,3
수변전실동,3
허가88,3
제169호,3
일반음식점39,3
오피스텔및도시형생활주택,3
사무실및독서실,3
건포류,3
vc,3
폐,3
의료용구,3
키움센터,3
충전용기보관실,3
싸이로실,3
옥내실습장,3
제조수리점,3
flow,3
재단공장,3
농가구창고,3
미역가공처리장,3
11층,3
변고,3
기술사,3
농부사,3
6층이,3
완성품,3
근생주택,3
천태각,3
기동반실,3
경인쇄,3
집수정점검실,3
단층사무실,3
청결미,3
폐기물재활용장,3
밭작물,3
수산물경매장,3
예약사무실,3
산업용오븐노및노용버너제조업,3
검사장1,3
우수중간관리층,3
심야전기보일러실,3
공기압축기실2,3
김치체험장,3
점포56,3
1호창고,3
일반음식점100,3
간이여객터미널,3
탈의실외,3
자동차부품정비업,3
창고34,3
주조종실,3
부속우사,3
1층통로,3
야영장관리동,3
골프장휴게소,3
중계방송실,3
가구전시,3
전산서버실,3
일반음식점67,3
연결지붕,3
799,3
중각,3
기존1가구,3
방품실,3
자판기코너,3
대입시학원,3
교육정보시설,3
후생식당,3
점포및제과,3
전력구,3
지압원,3
산지농산물유통시설,3
이유돈사,3
계산,3
효부각,3
옥내저수조,3
엿,3
사회교육,3
소매점172,3
충전케노피,3
1984신축,3
현미부,3
다세대및,3
관리자사무실,3
주민친화시설,3
발명공작실,3
냉방창고,3
제2종근린생활시설31,3
홀계단실,3
소계류장,3
사무집기보관,3
관리실및매점,3
도로변휴게소,3
오토바이보관소,3
기계주차고,3
1876,3
일반용,3
가다구주택,3
관광지부수시설,3
기계식주차장등,3
축산관련시설,3
보리반입실,3
금속처리업,3
축열조실,3
지하휴게실,3
법정지하대피소면적,3
장애자종합복지관,3
전해,3
금화국교,3
안전연구실,3
엘리베이터84,3
강화전쟁박물관,3
그외기타목재제품제조업,3
기숙사및다목적실,3
다세대2주택,3
노인복지시설병원,3
양녹사,3
싸이로부속실,3
공동주택3가구,3
지하주차장연결계단,3
그외기타식료품제조업,3
산후조리원전용,3
기결3사,3
비상계단2,3
구미빌라,3
북면지서,3
덕소삼패영업소,3
염소액화동,3
가열로전기실,3
포장용상자,3
장로교회,3
오페수처리시설,3
항공실습관,3
해양펜션,3
can장,3
전실1,3
화폐박물관,3
창고및코어,3
지원센터동,3
어류축양사료저장창고,3
아파트11동,3
연립주택6동,3
복도및발코니,3
양주,3
주택및창고및변소,3
주안새마을,3
총장공관,3
보통교과교실,3
쿨라전기실,3
시장공관본건물,3
크립하우스,3
시민협력지원센터,3
교통무인영상단속실,3
연대전진기지,3
하숙주택,3
2호원료소성실,3
바켓엘리베이터대기실,3
작동액재생공장,3
베쳐프랜트,3
수관건조대,3
공연동,3
공장사무동,3
노유자시설및주택,3
2호소괴분쇄실,3
시멘트와즙,3
부원료벌크설비,3
로재공장,3
하조동,3
어린이교육원,3
전자부품공장및후생복리시설,3
9호구동부,3
특정산업폐기물저장소,3
수처리기계동,3
전동차검수고,3
사찰누각,3
퇴비사및돈사,3
파위플랜트,3
쿨러룸,3
2층휴게음식점,3
황토움막,3
농산물창고및사무실,3
주간보호쎈터,3
작은도서관2,3
객실및복도,3
지하주창장,3
중증장애인복지시설,3
영상체험관,3
제2종현장사무실,3
오염물질축정실,3
차량공작실,3
수전정류소,3
북한산국립공원,3
냉각제습건조실,3
여객터미날,3
일반숙반시설,3
목재가구공장,3
직원복지관,3
점포및제조업소,3
803호,3
역도부훈련장,3
숯,3
치커리가공공장,3
자동밸브,3
개폐장치및보호장비제조,3
휴게반음식점,3
근생복도,3
해양경찰파출소,3
수리점2,3
생황숙박시설,3
